Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Region,State,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit,Ship_Mode,Customer_Age,Customer_Gender
ORD-01143,2023-05-11,CUST-0046,Amit Chopra,Home Office,North,Punjab,Office Supplies,Binders,7,70.71,0.1,445.47,86.94,Second Class,39,Male
ORD-01707,2023-05-11,CUST-0342,Aarav Nair,Consumer,Central,Madhya Pradesh,Furniture,Furnishings,5,416.98,0.2,1667.91,10.64,Same Day,59,Male
ORD-02862,2023-05-12,CUST-0381,Rohan Reddy,Home Office,West,Gujarat,Office Supplies,Art,2,90.42,0.0,180.83,35.47,Second Class,42,Male
ORD-02217,2023-05-12,CUST-0289,Neha Patel,Consumer,East,Bihar,Office Supplies,Art,7,68.44,0.2,383.28,60.24,Standard Class,58,Female
ORD-02039,2023-05-12,CUST-0186,Myra Malhotra,Corporate,Central,Uttar Pradesh,Furniture,Chairs,11,617.47,0.0,6792.2,809.67,Same Day,25,Female
ORD-02287,2023-05-12,CUST-0297,Karan Rao,Consumer,West,Rajasthan,Technology,Phones,3,165.56,0.1,447.01,57.93,Standard Class,48,Female
ORD-02786,2023-05-12,CUST-0013,Karan Rao,Consumer,Central,Uttar Pradesh,Technology,Accessories,2,1065.38,0.1,1917.68,258.0,Standard Class,49,Female
ORD-00913,2023-05-13,CUST-0276,Saanvi Patel,Consumer,Central,Uttar Pradesh,Office Supplies,Binders,1,10.26,0.1,9.23,-11.91,First Class,51,Male
ORD-01695,2023-05-13,CUST-0278,Tara Chopra,Home Office,North,Haryana,Furniture,Furnishings,6,359.77,0.15,1834.83,76.15,Standard Class,52,Male
ORD-00058,2023-05-13,CUST-0343,Priya Mehta,Consumer,West,Rajasthan,Office Supplies,Paper,3,78.58,0.0,235.74,60.64,Second Class,57,Male
ORD-01199,2023-05-13,CUST-0292,Meera Rao,Corporate,South,Tamil Nadu,Technology,Machines,10,1023.61,0.2,8188.87,654.79,First Class,22,Female
ORD-00613,2023-05-13,CUST-0174,Sanjay Gupta,Consumer,South,Karnataka,Technology,Machines,2,1413.04,0.1,2543.47,326.53,Second Class,59,Female
ORD-01708,2023-05-13,CUST-0059,Diya Joshi,Home Office,North,Delhi,Furniture,Tables,2,232.13,0.0,464.27,20.3,Standard Class,30,Female
ORD-02014,2023-05-13,CUST-0213,Diya Reddy,Consumer,Central,Chhattisgarh,Technology,Accessories,11,1132.57,0.0,12458.22,2271.4,Standard Class,62,Female
ORD-01061,2023-05-13,CUST-0321,Kabir Nair,Consumer,North,Delhi,Furniture,Furnishings,3,276.75,0.0,830.24,103.4,Same Day,43,Male
ORD-01895,2023-05-13,CUST-0015,Myra Joshi,Corporate,Central,Chhattisgarh,Technology,Accessories,1,966.87,0.0,966.87,166.72,Second Class,42,Male
ORD-02231,2023-05-14,CUST-0068,Kabir Mehta,Consumer,South,Kerala,Furniture,Furnishings,3,455.7,0.4,820.26,-63.47,First Class,22,Female
ORD-00196,2023-05-14,CUST-0066,Amit Bose,Consumer,North,Delhi,Office Supplies,Art,8,96.84,0.1,697.28,143.31,Standard Class,22,Male
ORD-02333,2023-05-14,CUST-0305,Ishaan Reddy,Consumer,Central,Uttar Pradesh,Office Supplies,Binders,1,20.34,0.1,18.3,17.38,Standard Class,52,Male
ORD-02789,2023-05-14,CUST-0116,Rohan Singh,Home Office,Central,Uttar Pradesh,Office Supplies,Binders,3,109.55,0.15,279.36,39.78,First Class,42,Male
ORD-00171,2023-05-14,CUST-0237,Kabir Nair,Consumer,South,Tamil Nadu,Furniture,Chairs,11,496.14,0.15,4638.87,199.23,Second Class,49,Male
ORD-00778,2023-05-14,CUST-0034,Priya Nair,Consumer,Central,Madhya Pradesh,Office Supplies,Paper,7,28.49,0.1,179.51,42.19,First Class,43,Female
ORD-01555,2023-05-15,CUST-0350,Aditya Gupta,Corporate,West,Rajasthan,Office Supplies,Storage,9,46.86,0.0,421.7,118.92,Standard Class,45,Female
ORD-00148,2023-05-15,CUST-0276,Saanvi Patel,Consumer,Central,Uttar Pradesh,Office Supplies,Art,1,134.32,0.1,120.89,20.22,Standard Class,51,Male
ORD-02369,2023-05-15,CUST-0302,Kabir Gupta,Consumer,North,Haryana,Office Supplies,Paper,10,63.7,0.2,509.58,83.31,Standard Class,55,Male
ORD-00053,2023-05-15,CUST-0335,Neha Verma,Consumer,Central,Madhya Pradesh,Office Supplies,Art,11,58.82,0.15,549.97,86.38,Standard Class,45,Male
ORD-01274,2023-05-15,CUST-0091,Meera Chopra,Consumer,Central,Madhya Pradesh,Technology,Machines,7,136.19,0.4,572.0,-21.75,Second Class,28,Male
ORD-00465,2023-05-15,CUST-0017,Amit Bose,Consumer,South,Karnataka,Furniture,Bookcases,9,514.68,0.1,4168.88,294.06,Second Class,56,Male
ORD-01101,2023-05-16,CUST-0073,Neha Gupta,Corporate,North,Delhi,Office Supplies,Storage,4,16.21,0.1,58.36,4.28,Same Day,40,Female
ORD-02578,2023-05-16,CUST-0190,Vivaan Malhotra,Consumer,West,Rajasthan,Office Supplies,Art,7,113.73,0.1,716.48,134.84,Standard Class,34,Female
ORD-02218,2023-05-17,CUST-0066,Amit Bose,Consumer,North,Haryana,Office Supplies,Paper,9,20.84,0.1,168.8,34.44,Second Class,22,Male
ORD-02776,2023-05-17,CUST-0358,Myra Singh,Corporate,East,Odisha,Office Supplies,Binders,9,104.81,0.15,801.82,141.75,Standard Class,31,Female
ORD-00997,2023-05-17,CUST-0380,Amit Sharma,Consumer,West,Rajasthan,Office Supplies,Storage,9,41.87,0.1,339.12,59.48,Standard Class,55,Female
ORD-02298,2023-05-17,CUST-0051,Rohan Gupta,Home Office,West,Rajasthan,Office Supplies,Storage,4,46.01,0.15,156.45,38.76,Standard Class,21,Female
ORD-01411,2023-05-17,CUST-0043,Sanjay Chopra,Corporate,North,Punjab,Furniture,Bookcases,6,243.09,0.4,875.11,-101.05,Second Class,36,Female
ORD-01987,2023-05-17,CUST-0125,Aditya Iyer,Home Office,West,Maharashtra,Technology,Phones,3,874.37,0.0,2623.11,479.27,First Class,47,Female
ORD-02480,2023-05-17,CUST-0291,Riya Sharma,Corporate,West,Maharashtra,Furniture,Furnishings,11,666.36,0.0,7329.92,877.76,Same Day,25,Female
ORD-02184,2023-05-17,CUST-0078,Ananya Chopra,Consumer,West,Gujarat,Office Supplies,Paper,2,78.35,0.15,133.19,21.71,Second Class,41,Male
ORD-02185,2023-05-17,CUST-0245,Ananya Iyer,Home Office,West,Maharashtra,Technology,Phones,4,415.53,0.0,1662.11,280.72,First Class,31,Male
ORD-01232,2023-05-18,CUST-0310,Kabir Gupta,Consumer,North,Haryana,Technology,Copiers,7,960.56,0.1,6051.5,783.1,Standard Class,41,Male
ORD-02317,2023-05-18,CUST-0163,Aditya Sharma,Corporate,North,Delhi,Furniture,Tables,10,760.5,0.15,6464.28,304.66,Standard Class,25,Male
ORD-02864,2023-05-18,CUST-0095,Saanvi Bose,Consumer,Central,Chhattisgarh,Technology,Machines,1,164.61,0.15,139.92,11.53,Standard Class,62,Female
ORD-00257,2023-05-18,CUST-0058,Ananya Rao,Home Office,Central,Chhattisgarh,Technology,Accessories,1,1437.02,0.4,862.21,-21.07,Standard Class,50,Female
ORD-02073,2023-05-18,CUST-0025,Saanvi Mehta,Home Office,South,Tamil Nadu,Office Supplies,Storage,4,86.08,0.0,344.34,85.24,Standard Class,57,Female
ORD-00929,2023-05-19,CUST-0111,Aarav Gupta,Consumer,West,Maharashtra,Office Supplies,Paper,5,107.75,0.0,538.75,139.97,Standard Class,64,Male
ORD-02569,2023-05-19,CUST-0139,Meera Joshi,Corporate,Central,Chhattisgarh,Technology,Copiers,4,503.81,0.1,1813.72,246.7,Standard Class,29,Female
ORD-02493,2023-05-19,CUST-0352,Tara Malhotra,Consumer,East,West Bengal,Furniture,Tables,11,282.46,0.1,2796.33,199.96,Second Class,59,Male
ORD-02888,2023-05-19,CUST-0369,Sanjay Chopra,Consumer,East,West Bengal,Office Supplies,Paper,1,61.75,0.0,61.75,16.0,Standard Class,48,Female
ORD-02356,2023-05-19,CUST-0138,Sanjay Rao,Corporate,South,Karnataka,Furniture,Bookcases,7,388.92,0.0,2722.42,317.91,Standard Class,23,Female
ORD-02315,2023-05-19,CUST-0229,Vivaan Bose,Consumer,Central,Chhattisgarh,Office Supplies,Art,9,103.24,0.15,789.75,131.09,Standard Class,28,Female
ORD-02250,2023-05-20,CUST-0354,Pooja Malhotra,Consumer,West,Maharashtra,Office Supplies,Binders,8,82.16,0.1,591.54,134.17,First Class,44,Male
ORD-02024,2023-05-20,CUST-0221,Tara Joshi,Home Office,East,Odisha,Furniture,Bookcases,3,613.15,0.1,1655.5,127.61,Second Class,63,Female
ORD-02721,2023-05-20,CUST-0230,Sanjay Rao,Consumer,West,Maharashtra,Office Supplies,Storage,5,130.04,0.0,650.22,167.67,Standard Class,36,Female
ORD-02903,2023-05-20,CUST-0286,Ananya Singh,Corporate,North,Punjab,Technology,Copiers,6,531.92,0.0,3191.51,560.02,Standard Class,33,Female
ORD-01422,2023-05-20,CUST-0310,Kabir Gupta,Consumer,North,Delhi,Technology,Copiers,3,995.02,0.0,2985.05,535.01,Second Class,41,Male
ORD-02093,2023-05-21,CUST-0351,Meera Rao,Corporate,Central,Chhattisgarh,Office Supplies,Paper,8,102.15,0.0,817.21,198.74,Same Day,32,Male
ORD-02551,2023-05-21,CUST-0254,Kabir Chopra,Consumer,North,Delhi,Technology,Accessories,10,479.05,0.0,4790.49,851.39,Standard Class,60,Female
ORD-01642,2023-05-21,CUST-0144,Saanvi Rao,Corporate,West,Maharashtra,Furniture,Tables,9,762.64,0.2,5491.02,116.5,First Class,55,Male
ORD-02033,2023-05-21,CUST-0354,Pooja Malhotra,Consumer,West,Maharashtra,Office Supplies,Paper,1,40.7,0.3,28.49,-7.77,Second Class,44,Male
ORD-00951,2023-05-21,CUST-0112,Vivaan Reddy,Home Office,East,West Bengal,Office Supplies,Storage,4,148.71,0.2,475.86,58.39,Standard Class,45,Male
ORD-02693,2023-05-22,CUST-0265,Aarav Singh,Consumer,West,Gujarat,Technology,Accessories,7,823.85,0.1,5190.28,677.8,Standard Class,23,Male
ORD-02174,2023-05-22,CUST-0087,Meera Bose,Home Office,South,Tamil Nadu,Technology,Accessories,2,754.38,0.1,1357.89,175.1,Standard Class,33,Male
ORD-01263,2023-05-23,CUST-0119,Kabir Iyer,Home Office,Central,Uttar Pradesh,Office Supplies,Binders,2,53.23,0.15,90.48,20.44,Standard Class,37,Female
ORD-00258,2023-05-23,CUST-0185,Tara Rao,Consumer,North,Delhi,Furniture,Bookcases,10,131.51,0.2,1052.1,33.01,Standard Class,34,Female
ORD-01820,2023-05-23,CUST-0196,Myra Patel,Home Office,North,Delhi,Technology,Copiers,11,397.86,0.0,4376.42,799.27,Same Day,24,Female
ORD-01423,2023-05-23,CUST-0348,Rohan Joshi,Consumer,South,Tamil Nadu,Office Supplies,Binders,7,61.38,0.15,365.22,67.77,Standard Class,62,Female
ORD-00546,2023-05-23,CUST-0365,Ishaan Kapoor,Consumer,Central,Chhattisgarh,Technology,Machines,4,736.92,0.2,2358.14,190.84,Standard Class,61,Male
ORD-02280,2023-05-23,CUST-0329,Arjun Chopra,Corporate,West,Maharashtra,Technology,Copiers,1,708.73,0.0,708.73,140.81,First Class,64,Female
ORD-02749,2023-05-23,CUST-0279,Rohan Chopra,Corporate,South,Karnataka,Technology,Accessories,5,319.57,0.1,1438.06,180.34,First Class,42,Female
ORD-00386,2023-05-23,CUST-0114,Priya Patel,Corporate,West,Maharashtra,Office Supplies,Art,8,64.99,0.15,441.94,71.19,Standard Class,26,Male
ORD-00463,2023-05-23,CUST-0094,Diya Kapoor,Home Office,West,Gujarat,Office Supplies,Art,9,82.15,0.15,628.47,116.96,Second Class,49,Female
ORD-01206,2023-05-24,CUST-0289,Neha Patel,Consumer,East,Bihar,Technology,Phones,8,360.56,0.0,2884.52,522.48,Second Class,58,Female
ORD-01190,2023-05-24,CUST-0113,Karan Mehta,Corporate,East,West Bengal,Furniture,Tables,11,407.68,0.3,3139.13,-95.4,First Class,33,Male
ORD-01621,2023-05-24,CUST-0071,Amit Mehta,Corporate,West,Maharashtra,Technology,Copiers,4,791.52,0.15,2691.17,283.06,Second Class,51,Male
ORD-00661,2023-05-24,CUST-0281,Ishaan Mehta,Corporate,South,Kerala,Technology,Phones,10,276.35,0.4,1658.11,-38.16,Standard Class,52,Female
ORD-01015,2023-05-25,CUST-0106,Kabir Sharma,Consumer,Central,Chhattisgarh,Furniture,Chairs,10,164.6,0.0,1646.04,191.61,Same Day,47,Male
ORD-00188,2023-05-25,CUST-0285,Tara Sharma,Corporate,East,West Bengal,Office Supplies,Art,2,103.56,0.0,207.11,67.46,Second Class,21,Female
ORD-01719,2023-05-25,CUST-0155,Tara Bose,Consumer,North,Haryana,Office Supplies,Storage,2,95.64,0.0,191.29,42.9,Standard Class,45,Male
ORD-02100,2023-05-25,CUST-0008,Aditya Nair,Consumer,West,Rajasthan,Furniture,Chairs,7,754.62,0.2,4225.88,101.49,Standard Class,31,Male
ORD-02196,2023-05-25,CUST-0053,Aditya Gupta,Consumer,Central,Chhattisgarh,Office Supplies,Binders,9,105.98,0.0,953.86,246.28,Second Class,62,Female
ORD-02793,2023-05-25,CUST-0152,Diya Iyer,Consumer,Central,Uttar Pradesh,Technology,Accessories,3,856.39,0.2,2055.33,165.53,Second Class,60,Female
ORD-00101,2023-05-27,CUST-0194,Rohan Nair,Consumer,Central,Uttar Pradesh,Technology,Machines,6,1115.15,0.2,5352.73,436.61,Standard Class,64,Male
ORD-00883,2023-05-27,CUST-0109,Vivaan Joshi,Consumer,West,Maharashtra,Furniture,Chairs,11,477.92,0.1,4731.41,335.09,Standard Class,43,Female
ORD-00265,2023-05-27,CUST-0155,Tara Bose,Consumer,North,Haryana,Furniture,Bookcases,3,115.33,0.0,346.0,52.6,Same Day,45,Male
ORD-01745,2023-05-27,CUST-0119,Kabir Iyer,Home Office,Central,Madhya Pradesh,Furniture,Tables,3,123.74,0.15,315.54,20.88,Standard Class,37,Female
ORD-01439,2023-05-27,CUST-0362,Diya Mehta,Consumer,South,Kerala,Technology,Machines,4,1096.11,0.0,4384.44,780.12,Standard Class,24,Male
ORD-02495,2023-05-27,CUST-0068,Kabir Mehta,Consumer,South,Tamil Nadu,Technology,Phones,7,275.67,0.0,1929.7,350.31,Second Class,22,Female
ORD-02456,2023-05-27,CUST-0278,Tara Chopra,Home Office,North,Haryana,Office Supplies,Art,3,55.4,0.2,132.96,1.28,Standard Class,52,Male
ORD-00216,2023-05-27,CUST-0172,Amit Sharma,Corporate,South,Tamil Nadu,Furniture,Bookcases,11,394.5,0.2,3471.59,66.79,Standard Class,22,Female
ORD-01512,2023-05-27,CUST-0179,Priya Gupta,Consumer,South,Karnataka,Furniture,Tables,3,344.08,0.2,825.8,13.45,Standard Class,25,Female
ORD-02347,2023-05-27,CUST-0147,Meera Singh,Consumer,North,Punjab,Office Supplies,Paper,5,139.03,0.15,590.9,90.48,Standard Class,27,Female
ORD-01317,2023-05-27,CUST-0029,Diya Malhotra,Consumer,North,Haryana,Office Supplies,Storage,5,133.34,0.4,400.01,20.93,Standard Class,34,Male
ORD-01063,2023-05-27,CUST-0333,Arjun Patel,Consumer,North,Haryana,Office Supplies,Binders,8,45.12,0.0,360.94,93.14,Second Class,55,Male
ORD-02047,2023-05-28,CUST-0244,Sanjay Reddy,Home Office,South,Tamil Nadu,Technology,Phones,7,288.03,0.3,1411.34,38.03,Standard Class,53,Female
ORD-02426,2023-05-28,CUST-0189,Tara Malhotra,Corporate,East,Bihar,Technology,Phones,10,326.67,0.0,3266.74,613.89,Standard Class,21,Male
ORD-01259,2023-05-28,CUST-0003,Diya Chopra,Corporate,East,Odisha,Office Supplies,Art,11,124.75,0.0,1372.24,351.3,Standard Class,27,Female
ORD-01383,2023-05-28,CUST-0224,Arjun Joshi,Consumer,Central,Uttar Pradesh,Office Supplies,Binders,4,148.65,0.15,505.41,67.11,Standard Class,59,Female
ORD-00242,2023-05-29,CUST-0109,Vivaan Joshi,Consumer,West,Maharashtra,Office Supplies,Art,8,95.62,0.0,764.98,190.63,First Class,43,Female
ORD-00916,2023-05-29,CUST-0261,Aarav Sharma,Corporate,West,Gujarat,Technology,Phones,6,862.46,0.0,5174.79,937.93,First Class,24,Female
ORD-02138,2023-05-30,CUST-0121,Rohan Malhotra,Consumer,Central,Chhattisgarh,Office Supplies,Art,1,51.19,0.0,51.19,15.15,Same Day,54,Male
ORD-01403,2023-05-30,CUST-0119,Kabir Iyer,Home Office,Central,Madhya Pradesh,Office Supplies,Binders,7,69.38,0.15,412.81,84.21,Standard Class,37,Female
ORD-01655,2023-05-30,CUST-0190,Vivaan Malhotra,Consumer,West,Gujarat,Office Supplies,Paper,1,47.3,0.0,47.3,27.65,Standard Class,34,Female
ORD-00427,2023-05-30,CUST-0253,Aarav Singh,Consumer,South,Karnataka,Technology,Accessories,4,1352.66,0.2,4328.5,331.71,Standard Class,30,Male
ORD-01149,2023-05-30,CUST-0298,Ananya Joshi,Corporate,Central,Madhya Pradesh,Technology,Copiers,4,433.61,0.3,1214.1,41.32,Standard Class,52,Male
ORD-02737,2023-05-31,CUST-0273,Diya Chopra,Corporate,West,Rajasthan,Technology,Copiers,11,948.94,0.2,8350.67,676.57,Standard Class,58,Male
ORD-00810,2023-06-01,CUST-0228,Aarav Malhotra,Corporate,West,Rajasthan,Furniture,Furnishings,2,584.41,0.0,1168.81,145.16,Standard Class,56,Male
ORD-02795,2023-06-01,CUST-0092,Saanvi Gupta,Consumer,South,Karnataka,Technology,Machines,1,1033.64,0.0,1033.64,178.63,First Class,45,Male
ORD-01809,2023-06-01,CUST-0101,Riya Bose,Consumer,South,Kerala,Office Supplies,Binders,7,9.94,0.1,62.6,3.84,Standard Class,54,Male
ORD-00526,2023-06-01,CUST-0331,Ananya Kapoor,Home Office,East,West Bengal,Technology,Accessories,1,1163.45,0.1,1047.1,135.33,Second Class,46,Female
ORD-00556,2023-06-01,CUST-0142,Karan Reddy,Consumer,Central,Chhattisgarh,Furniture,Tables,7,722.35,0.3,3539.54,-103.97,First Class,64,Male
ORD-00428,2023-06-01,CUST-0223,Arjun Sharma,Consumer,West,Rajasthan,Office Supplies,Storage,6,121.28,0.1,654.9,134.4,Standard Class,32,Male
ORD-02129,2023-06-02,CUST-0140,Riya Verma,Consumer,North,Delhi,Technology,Phones,2,599.93,0.2,959.89,70.21,First Class,22,Male
ORD-01236,2023-06-02,CUST-0242,Meera Reddy,Corporate,North,Punjab,Furniture,Bookcases,8,196.61,0.2,1258.32,15.01,Standard Class,30,Female
ORD-02044,2023-06-02,CUST-0320,Vivaan Reddy,Corporate,South,Karnataka,Furniture,Chairs,11,214.01,0.3,1647.84,-62.08,Second Class,64,Male
ORD-01257,2023-06-02,CUST-0334,Aditya Chopra,Consumer,Central,Madhya Pradesh,Technology,Machines,10,1460.55,0.4,8763.33,-187.71,First Class,55,Female
ORD-00111,2023-06-03,CUST-0100,Saanvi Iyer,Consumer,East,Bihar,Office Supplies,Binders,4,20.36,0.3,57.0,11.21,Second Class,27,Male
ORD-01900,2023-06-03,CUST-0104,Ananya Verma,Consumer,East,West Bengal,Office Supplies,Storage,1,83.89,0.2,67.11,40.18,Standard Class,33,Female
ORD-00966,2023-06-03,CUST-0136,Ananya Joshi,Home Office,East,West Bengal,Office Supplies,Paper,1,76.29,0.2,61.03,24.15,Standard Class,39,Male
ORD-00669,2023-06-03,CUST-0027,Amit Joshi,Consumer,West,Gujarat,Technology,Machines,9,581.27,0.15,4446.69,474.96,Standard Class,37,Male
ORD-02682,2023-06-04,CUST-0337,Diya Chopra,Consumer,Central,Madhya Pradesh,Technology,Copiers,9,1187.11,0.1,9615.6,1250.09,First Class,46,Male
ORD-00855,2023-06-04,CUST-0227,Aarav Mehta,Consumer,South,Kerala,Technology,Copiers,2,125.97,0.1,226.75,9.47,First Class,20,Male
ORD-00285,2023-06-04,CUST-0341,Riya Rao,Corporate,West,Gujarat,Office Supplies,Storage,10,149.35,0.0,1493.49,385.07,Same Day,29,Male
ORD-02774,2023-06-04,CUST-0380,Amit Sharma,Consumer,West,Gujarat,Technology,Copiers,9,1284.84,0.4,6938.11,-134.63,Standard Class,55,Female
ORD-02522,2023-06-05,CUST-0273,Diya Chopra,Corporate,West,Maharashtra,Office Supplies,Paper,1,102.44,0.0,102.44,23.72,Second Class,58,Male
ORD-00533,2023-06-05,CUST-0051,Rohan Gupta,Home Office,West,Rajasthan,Furniture,Chairs,7,271.04,0.0,1897.25,227.8,Standard Class,21,Female
ORD-00539,2023-06-05,CUST-0293,Neha Kapoor,Corporate,West,Maharashtra,Furniture,Bookcases,4,643.14,0.0,2572.55,304.9,Standard Class,26,Male
ORD-02892,2023-06-06,CUST-0029,Diya Malhotra,Consumer,North,Punjab,Technology,Accessories,6,426.63,0.1,2303.8,295.27,Same Day,34,Male
ORD-01082,2023-06-06,CUST-0229,Vivaan Bose,Consumer,Central,Uttar Pradesh,Office Supplies,Storage,11,106.96,0.3,823.55,104.56,Standard Class,28,Female
ORD-00781,2023-06-06,CUST-0246,Aarav Bose,Corporate,West,Gujarat,Office Supplies,Art,3,101.75,0.15,259.46,34.59,Second Class,54,Male
ORD-00433,2023-06-07,CUST-0246,Aarav Bose,Corporate,West,Maharashtra,Technology,Copiers,2,1276.43,0.1,2297.57,294.9,Second Class,54,Male
ORD-00888,2023-06-07,CUST-0080,Ishaan Chopra,Consumer,East,Odisha,Furniture,Furnishings,3,208.65,0.0,625.94,81.03,Standard Class,25,Male
ORD-00779,2023-06-07,CUST-0242,Meera Reddy,Corporate,North,Delhi,Technology,Copiers,7,1161.76,0.0,8132.34,1456.67,Standard Class,30,Female
ORD-02323,2023-06-07,CUST-0106,Kabir Sharma,Consumer,Central,Madhya Pradesh,Office Supplies,Art,10,51.88,0.2,415.03,58.88,First Class,47,Male
ORD-02414,2023-06-07,CUST-0209,Myra Nair,Consumer,East,Odisha,Furniture,Bookcases,10,675.37,0.3,4727.57,-141.48,Second Class,56,Female
ORD-00853,2023-06-08,CUST-0323,Sanjay Chopra,Consumer,North,Haryana,Technology,Copiers,9,654.21,0.0,5887.91,1060.29,Standard Class,48,Female
ORD-00045,2023-06-08,CUST-0262,Arjun Kapoor,Consumer,East,Odisha,Technology,Machines,10,764.5,0.0,7644.98,1361.05,Standard Class,38,Male
ORD-00965,2023-06-08,CUST-0325,Meera Sharma,Consumer,North,Punjab,Office Supplies,Storage,11,116.78,0.0,1284.58,327.12,Same Day,24,Female
ORD-00328,2023-06-08,CUST-0209,Myra Nair,Consumer,East,Bihar,Technology,Copiers,9,329.76,0.0,2967.88,542.86,Standard Class,56,Female
ORD-01686,2023-06-08,CUST-0172,Amit Sharma,Corporate,South,Tamil Nadu,Technology,Accessories,1,1237.24,0.1,1113.52,142.66,Standard Class,22,Female
ORD-01142,2023-06-08,CUST-0202,Diya Bose,Consumer,East,West Bengal,Technology,Machines,1,1368.97,0.1,1232.07,166.68,Standard Class,52,Male
ORD-00673,2023-06-08,CUST-0382,Riya Chopra,Corporate,Central,Uttar Pradesh,Furniture,Tables,5,198.11,0.0,990.57,101.64,Second Class,20,Female
ORD-01616,2023-06-08,CUST-0059,Diya Joshi,Home Office,North,Punjab,Furniture,Tables,3,492.83,0.1,1330.64,79.88,Standard Class,30,Female
ORD-02008,2023-06-10,CUST-0168,Neha Gupta,Home Office,South,Kerala,Office Supplies,Art,2,59.89,0.0,119.78,33.36,First Class,49,Male
ORD-00516,2023-06-10,CUST-0158,Saanvi Iyer,Consumer,South,Kerala,Technology,Machines,7,1155.61,0.15,6875.86,712.78,Second Class,25,Female
ORD-00351,2023-06-10,CUST-0379,Aarav Verma,Corporate,Central,Chhattisgarh,Office Supplies,Art,4,102.49,0.0,409.96,108.53,Standard Class,45,Female
ORD-00825,2023-06-10,CUST-0098,Karan Singh,Corporate,West,Maharashtra,Technology,Accessories,8,1295.9,0.0,10367.2,1858.03,Standard Class,55,Male
ORD-02922,2023-06-10,CUST-0285,Tara Sharma,Corporate,East,Bihar,Technology,Phones,1,1182.71,0.2,946.17,64.86,First Class,21,Female
ORD-00308,2023-06-10,CUST-0196,Myra Patel,Home Office,North,Haryana,Office Supplies,Storage,3,17.84,0.0,53.53,28.47,First Class,24,Female
ORD-02482,2023-06-11,CUST-0338,Saanvi Patel,Corporate,South,Kerala,Technology,Machines,6,1125.73,0.0,6754.36,1215.45,Second Class,24,Male
ORD-01948,2023-06-11,CUST-0150,Riya Singh,Consumer,South,Tamil Nadu,Office Supplies,Storage,6,42.36,0.0,254.17,65.5,Standard Class,38,Female
ORD-01624,2023-06-11,CUST-0297,Karan Rao,Consumer,West,Gujarat,Office Supplies,Paper,10,47.7,0.2,381.57,77.58,Second Class,48,Female
ORD-02554,2023-06-12,CUST-0339,Aarav Gupta,Consumer,West,Maharashtra,Office Supplies,Paper,1,141.22,0.0,141.22,29.16,Standard Class,39,Male
ORD-02709,2023-06-12,CUST-0103,Meera Joshi,Consumer,East,West Bengal,Office Supplies,Binders,3,111.6,0.0,334.79,95.36,First Class,41,Male
ORD-02034,2023-06-12,CUST-0240,Riya Bose,Home Office,West,Rajasthan,Office Supplies,Art,7,107.51,0.2,602.07,94.88,Second Class,63,Female
ORD-00869,2023-06-12,CUST-0292,Meera Rao,Corporate,South,Tamil Nadu,Technology,Copiers,9,805.21,0.0,7246.92,1310.97,Standard Class,22,Female
ORD-00908,2023-06-13,CUST-0041,Diya Bose,Consumer,North,Delhi,Technology,Copiers,9,1232.26,0.2,8872.3,692.07,Standard Class,23,Male
